binomial_name,country,continent,group,year_last_seen,threat_NA,action_NA,red_list_category,threat,threathened,action,actioned
Tournefortia obtusiflora,Ecuador,South America,Flowering Plant,Before 1900,1,1,Extinct,NSM,0,SM,0
Tournefortia obtusiflora,Ecuador,South America,Flowering Plant,Before 1900,1,1,Extinct,NSM,0,LP,0
Tournefortia obtusiflora,Ecuador,South America,Flowering Plant,Before 1900,1,1,Extinct,NSM,0,RM,0
Tournefortia obtusiflora,Ecuador,South America,Flowering Plant,Before 1900,1,1,Extinct,NSM,0,EA,0
Tournefortia obtusiflora,Ecuador,South America,Flowering Plant,Before 1900,1,1,Extinct,GE,0,LWP,0
Tournefortia obtusiflora,Ecuador,South America,Flowering Plant,Before 1900,1,1,Extinct,GE,0,SM,0
Tournefortia obtusiflora,Ecuador,South America,Flowering Plant,Before 1900,1,1,Extinct,GE,0,LP,0
Tournefortia obtusiflora,Ecuador,South America,Flowering Plant,Before 1900,1,1,Extinct,GE,0,RM,0
Tournefortia obtusiflora,Ecuador,South America,Flowering Plant,Before 1900,1,1,Extinct,GE,0,EA,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,AA,1,LWP,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,AA,1,SM,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,AA,1,LP,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,AA,1,RM,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,AA,1,EA,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,BRU,0,LWP,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,BRU,0,SM,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,BRU,0,LP,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,BRU,0,RM,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,BRU,0,EA,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,RCD,0,LWP,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,RCD,0,SM,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,RCD,0,LP,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,RCD,0,RM,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,RCD,0,EA,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,ISGD,0,LWP,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,ISGD,0,SM,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,ISGD,0,LP,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,ISGD,0,RM,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,ISGD,0,EA,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,EPM,0,LWP,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,EPM,0,SM,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,EPM,0,LP,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,EPM,0,RM,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,EPM,0,EA,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,CC,0,LWP,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,CC,0,SM,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,CC,0,LP,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,CC,0,RM,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,CC,0,EA,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,HID,0,LWP,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,HID,0,SM,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,HID,0,LP,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,HID,0,RM,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,HID,0,EA,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,P,0,LWP,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,P,0,SM,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,P,0,LP,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,P,0,RM,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,P,0,EA,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,TS,0,LWP,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,TS,0,SM,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,TS,0,LP,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,TS,0,RM,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,TS,0,EA,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,NSM,0,LWP,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,NSM,0,SM,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,NSM,0,LP,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,NSM,0,RM,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,NSM,0,EA,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,GE,0,LWP,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,GE,0,SM,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,GE,0,LP,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,GE,0,RM,0
Triaspis schliebenii,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,GE,0,EA,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,AA,1,LWP,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,AA,1,SM,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,AA,1,LP,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,AA,1,RM,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,AA,1,EA,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,BRU,0,LWP,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,BRU,0,SM,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,BRU,0,LP,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,BRU,0,RM,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,BRU,0,EA,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,RCD,0,LWP,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,RCD,0,SM,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,RCD,0,LP,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,RCD,0,RM,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,RCD,0,EA,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,ISGD,0,LWP,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,ISGD,0,SM,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,ISGD,0,LP,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,ISGD,0,RM,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,ISGD,0,EA,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,EPM,0,LWP,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,EPM,0,SM,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,EPM,0,LP,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,EPM,0,RM,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,EPM,0,EA,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,CC,0,LWP,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,CC,0,SM,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,CC,0,LP,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,CC,0,RM,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,CC,0,EA,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,HID,0,LWP,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,HID,0,SM,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,HID,0,LP,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,HID,0,RM,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,HID,0,EA,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,P,0,LWP,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,P,0,SM,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,P,0,LP,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,P,0,RM,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,P,0,EA,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,TS,0,LWP,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,TS,0,SM,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,TS,0,LP,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,TS,0,RM,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,TS,0,EA,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,NSM,0,LWP,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,NSM,0,SM,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,NSM,0,LP,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,NSM,0,RM,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,NSM,0,EA,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,GE,0,LWP,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,GE,0,SM,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,GE,0,LP,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,GE,0,RM,0
Tridactyle sarcodantha,Tanzania,Africa,Flowering Plant,1920-1939,NA,1,Extinct,GE,0,EA,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,AA,1,LWP,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,AA,1,SM,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,AA,1,LP,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,AA,1,RM,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,AA,1,EA,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,BRU,1,LWP,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,BRU,1,SM,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,BRU,1,LP,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,BRU,1,RM,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,BRU,1,EA,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,RCD,1,LWP,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,RCD,1,SM,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,RCD,1,LP,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,RCD,1,RM,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,RCD,1,EA,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,ISGD,1,LWP,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,ISGD,1,SM,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,ISGD,1,LP,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,ISGD,1,RM,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,ISGD,1,EA,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,EPM,0,LWP,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,EPM,0,SM,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,EPM,0,LP,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,EPM,0,RM,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,EPM,0,EA,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,CC,0,LWP,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,CC,0,SM,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,CC,0,LP,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,CC,0,RM,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,CC,0,EA,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,HID,0,LWP,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,HID,0,SM,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,HID,0,LP,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,HID,0,RM,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,HID,0,EA,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,P,0,LWP,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,P,0,SM,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,P,0,LP,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,P,0,RM,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,P,0,EA,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,TS,0,LWP,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,TS,0,SM,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,TS,0,LP,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,TS,0,RM,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,TS,0,EA,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,NSM,0,LWP,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,NSM,0,SM,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,NSM,0,LP,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,NSM,0,RM,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,NSM,0,EA,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,GE,0,LWP,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,GE,0,SM,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,GE,0,LP,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,GE,0,RM,0
Trilepidea adamsii,New Zealand,Oceania,Flowering Plant,1940-1959,NA,1,Extinct,GE,0,EA,0
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,AA,1,LWP,0
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,AA,1,SM,1
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,AA,1,LP,1
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,AA,1,RM,1
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,AA,1,EA,0
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,BRU,1,LWP,0
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,BRU,1,SM,1
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,BRU,1,LP,1
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,BRU,1,RM,1
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,BRU,1,EA,0
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,RCD,0,LWP,0
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,RCD,0,SM,1
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,RCD,0,LP,1
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,RCD,0,RM,1
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,RCD,0,EA,0
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,ISGD,1,LWP,0
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,ISGD,1,SM,1
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,ISGD,1,LP,1
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,ISGD,1,RM,1
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,ISGD,1,EA,0
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,EPM,0,LWP,0
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,EPM,0,SM,1
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,EPM,0,LP,1
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,EPM,0,RM,1
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,EPM,0,EA,0
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,CC,0,LWP,0
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,CC,0,SM,1
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,CC,0,LP,1
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,CC,0,RM,1
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,CC,0,EA,0
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,HID,0,LWP,0
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,HID,0,SM,1
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,HID,0,LP,1
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,HID,0,RM,1
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,HID,0,EA,0
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,P,0,LWP,0
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,P,0,SM,1
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,P,0,LP,1
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,P,0,RM,1
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,P,0,EA,0
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,TS,0,LWP,0
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,TS,0,SM,1
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,TS,0,LP,1
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,TS,0,RM,1
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,TS,0,EA,0
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,NSM,0,LWP,0
Trochetiopsis erythroxylon,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,1940-1959,1,NA,Extinct in the Wild,NSM,0,SM,1
